Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID
CHEMBL450181,,0,510.58,1.0,3.09,1,C[C@@H]1C[C@H](O)C(=O)[C@@]2(C)[C@H]1C[C@H]1OC(=O)C[C@H]3[C@@H](C)C(=O)[C@@H](OC(=O)/C=C/c4ccc(O)cc4)[C@H]2[C@]31C,Activity,,,,,,Not Active,,,,,,False,CHEMBL1025015,Antiparasitic activity against Giardia intestinalis ATCC 30888 at <=20 ug/ml after 24 hrs by XTT assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1151670,1,Scientific Literature,J. Nat. Prod.,1996,
CHEMBL375905,,0,222.29,0.0,3.89,4b,Cc1ccc(/C=C/C(=O)c2ccccc2)cc1,Activity,,,,,,Active,,,,,,False,CHEMBL1074550,Antigiardial activity against Giardia lamblia WB (ATCC 30957) trophozoites assessed as mild activity after 24 hrs by trypan blue assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1152557,1,Scientific Literature,Bioorg. Med. Chem.,2009,
CHEMBL594001,,0,240.28,0.0,4.03,4w,Cc1ccc(/C=C/C(=O)c2ccc(F)cc2)cc1,IC50,'=',15.31,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL1074545,Antigiardial activity against Giardia lamblia WB (ATCC 30957) trophozoites after 24 hrs by trypan blue assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1152557,1,Scientific Literature,Bioorg. Med. Chem.,2009,
CHEMBL56473,,0,234.61,0.0,3.25,1i,Cn1c(C(F)(F)F)nc2cc(Cl)ccc21,IC50,'=',42.0,nM,7.38,,,UO_0000065,,,,,False,CHEMBL1174784,Antiprotozoal activity against Giardia intestinalis IMSS:0989:1 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1177885,1,Scientific Literature,Eur. J. Med. Chem.,2010,
CHEMBL522244,,0,233.23,0.0,1.23,28,Cn1ccnc1/C=C/c1ncc([N+](=O)[O-])n1C,Ratio EC50,'=',2.84,,,,,,,,,,False,CHEMBL1004984,Resistance ratio of EC50 for metronidazole-resistant Giardia lamblia isolate 106 to EC50 for metronidazole-sensitive Giardia lamblia isolate 106,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL522244,,0,233.23,0.0,1.23,28,Cn1ccnc1/C=C/c1ncc([N+](=O)[O-])n1C,Activity,,,,,,Active,,,,,,False,CHEMBL1004989,"Antigiardial activity against Giardia lamblia GS/M trophozoites infected in C57BL/6 mouse assessed as reduction in live trophozoite number in small intestine at 2 mg/kg, po administered as 5 doses for 3 days",F,BAO_0000218,organism-based format,Giardia intestinalis,CHEMBL3638239,Small intestine,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL522740,,0,403.07,0.0,4.21,3,Cc1ccc(C(Br)C(Br)c2ncc([N+](=O)[O-])n2C)cc1,EC50,'=',64.57,nM,7.19,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497424,,0,263.68,0.0,3.15,15,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccc(Cl)cc1,EC50,'=',144.54,nM,6.84,,,UO_0000065,,,,,False,CHEMBL1004992,Antigiardial activity against metronidazole-sensitive Giardia lamblia isolate 713 trophozoite after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL504553,,0,235.27,0.0,2.56,31,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccsc1,EC50,'=',91.2,nM,7.04,,,UO_0000065,,,,,False,CHEMBL1004993,Antigiardial activity against metronidazole-resistant Giardia lamblia isolate 106 trophozoite after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL524078,,0,361.35,0.0,2.55,36,CC(=O)OC(c1ccc(C)cc1)C(OC(C)=O)c1ncc([N+](=O)[O-])n1C,EC50,'=',3090.3,nM,5.51,,,UO_0000065,,,,,False,CHEMBL1004994,Antigiardial activity against metronidazole-sensitive Giardia lamblia isolate 106 trophozoite after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL443874,,0,467.94,0.0,4.66,33,Cn1c([N+](=O)[O-])cnc1C(Br)C(Br)c1ccc(Br)cc1,Ratio EC50,'=',2.62,,,,,,,,,,False,CHEMBL1001495,Resistance ratio of EC50 for metronidazole-resistant Giardia lamblia isolate 713 to EC50 for metronidazole-sensitive Giardia lamblia isolate 713,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497428,,0,271.32,0.0,3.42,9,Cc1cc(C)c(/C=C/c2ncc([N+](=O)[O-])n2C)c(C)c1,EC50,'=',339.0,nM,6.47,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL524983,,0,298.13,0.0,3.81,16,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccc(Cl)cc1Cl,EC50,'=',234.0,nM,6.63,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL522244,,0,233.23,0.0,1.23,28,Cn1ccnc1/C=C/c1ncc([N+](=O)[O-])n1C,EC50,'=',76.0,nM,7.12,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL501842,,0,219.2,0.0,2.09,29,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccco1,EC50,'=',33.88,nM,7.47,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL1098914,,0,255.27,0.0,3.11,7,Cc1ccc(C2=NOC(c3ccccc3O)O2)cc1,MIC,'>',1500000.0,nM,,,,UO_0000065,,,,,False,CHEMBL1106414,Antigiardial activity against Giardia intestinalis Thai trophozoites after 24 hrs by inverted microscopic analysis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1157051,1,Scientific Literature,Eur. J. Med. Chem.,2010,
CHEMBL497021,,0,229.24,0.0,2.5,5,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccccc1,Activity,,,,,,Active,,,,,,False,CHEMBL1004990,"Antigiardial activity against Giardia lamblia GS/M trophozoites infected in C57BL/6 mouse assessed as parasite eradication in small intestine at 10 mg/kg, po administered as 5 doses for 3 days",F,BAO_0000218,organism-based format,Giardia intestinalis,CHEMBL3638239,Small intestine,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497432,,0,331.37,0.0,3.57,23,CCOC(OCC)c1ccc(/C=C/c2ncc([N+](=O)[O-])n2C)cc1,EC50,'=',707.95,nM,6.15,,,UO_0000065,,,,,False,CHEMBL1004992,Antigiardial activity against metronidazole-sensitive Giardia lamblia isolate 713 trophozoite after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL506970,,0,308.13,0.0,3.26,12,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccc(Br)cc1,EC50,'=',72.44,nM,7.14,,,UO_0000065,,,,,False,CHEMBL1004993,Antigiardial activity against metronidazole-resistant Giardia lamblia isolate 106 trophozoite after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL137,METRONIDAZOLE,4,171.16,0.0,0.09,Mz,Cc1ncc([N+](=O)[O-])n1CCO,EC50,'=',3981.07,nM,5.4,,,UO_0000065,,,,,False,CHEMBL1004993,Antigiardial activity against metronidazole-resistant Giardia lamblia isolate 106 trophozoite after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497433,,0,305.34,0.0,4.17,24,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccccc1-c1ccccc1,Ratio EC50,'=',13.22,,,,,,,,,,False,CHEMBL1001495,Resistance ratio of EC50 for metronidazole-resistant Giardia lamblia isolate 713 to EC50 for metronidazole-sensitive Giardia lamblia isolate 713,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL233125,,0,353.35,0.0,1.68,8b,CCOP(=O)(CCN(CCOC(C)=O)CCOC(C)=O)OCC,MIC,'>',20000.0,nM,,,,UO_0000065,,,,,False,CHEMBL893426,Antiprotozoal activity against Giardia lamblia WB6 trophozoites after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1147902,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,
CHEMBL398589,,0,409.33,1.0,-3.19,10a,O=c1ccn(C[C@@H]2O[C@H](COP(=O)(O)CCNCCO)[C@@H](O)[C@H]2O)c(=O)[nH]1,MIC,'>',20000.0,nM,,,,UO_0000065,,,,,False,CHEMBL893426,Antiprotozoal activity against Giardia lamblia WB6 trophozoites after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1147902,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,
CHEMBL524984,,0,308.13,0.0,3.26,10,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccccc1Br,EC50,'=',41.69,nM,7.38,,,UO_0000065,,,,,False,CHEMBL1004993,Antigiardial activity against metronidazole-resistant Giardia lamblia isolate 106 trophozoite after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL501780,,0,231.25,0.0,2.11,40,Cn1c([N+](=O)[O-])cnc1CCc1ccccc1,EC50,'=',173.78,nM,6.76,,,UO_0000065,,,,,False,CHEMBL1004993,Antigiardial activity against metronidazole-resistant Giardia lamblia isolate 106 trophozoite after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL524984,,0,308.13,0.0,3.26,10,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccccc1Br,EC50,'=',281.84,nM,6.55,,,UO_0000065,,,,,False,CHEMBL1004994,Antigiardial activity against metronidazole-sensitive Giardia lamblia isolate 106 trophozoite after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL555070,,0,297.29,0.0,1.35,15,COc1ccc(S(=O)(=O)n2cc([N+](=O)[O-])nc2C)cc1,IC50,'=',6550.0,nM,5.18,,,UO_0000065,,,,,False,CHEMBL1061399,Antiparasitic activity against Giardia intestinalis IMSS:0696 trophozoites after 48 hrs by Hill culture method,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1152893,1,Scientific Literature,Eur. J. Med. Chem.,2009,
CHEMBL541487,,0,274.28,0.0,1.42,1,Cc1nc([N+](=O)[O-])cn1CC(=O)NCc1ccccc1,IC50,'=',17700.0,nM,4.75,,,UO_0000065,,,,,False,CHEMBL1061399,Antiparasitic activity against Giardia intestinalis IMSS:0696 trophozoites after 48 hrs by Hill culture method,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1152893,1,Scientific Literature,Eur. J. Med. Chem.,2009,
CHEMBL259794,,0,295.28,0.0,2.02,RM4805,COc1cccc(C(=O)Nc2ncc([N+](=O)[O-])s2)c1O,Activity,,,,,,Active,,,,,,False,CHEMBL938301,Growth inhibition of Giardia lamblia,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1145497,1,Scientific Literature,Antimicrob. Agents Chemother.,2007,
CHEMBL2238086,,0,264.31,0.0,2.28,3h,Cc1ncc([N+](=O)[O-])n1CC/N=C/c1cccs1,Ratio IC50,'=',5.0,,,,,,,,,,False,CHEMBL3051744,Ratio of metronidazole IC50 to compound IC50 for Giardia intestinalis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL3044701,1,Scientific Literature,Med Chem Res,2012,
CHEMBL171287,,0,537.54,1.0,5.94,5,Cl.Cl.c1cc(-c2ccc(-c3ccc(C4=NC5CCCCC5N4)cc3)o2)ccc1C1=NC2CCCCC2N1,IC50,'=',4000.0,nM,5.4,,,UO_0000065,,,,,False,CHEMBL681985,Inhibitory activity for 50% on growth of Giardia lamblia in cell culture,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1128267,1,Scientific Literature,J. Med. Chem.,1995,
CHEMBL1545,TIZOXANIDE,0,265.25,0.0,2.01,"TIZ, tizoxanide",O=C(Nc1ncc([N+](=O)[O-])s1)c1ccccc1O,Activity,,,,,,Active,,,,,,False,CHEMBL938301,Growth inhibition of Giardia lamblia,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1145497,1,Scientific Literature,Antimicrob. Agents Chemother.,2007,
CHEMBL1401,NITAZOXANIDE,4,307.29,0.0,2.23,"NTZ, nitazoxanide",CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,Activity,,,,,,Active,,,,,,False,CHEMBL938305,Reduction of GDH expression level in Giardia lamblia trophozoites at 25 uM after 3 hrs by RT-PCR assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1145497,1,Scientific Literature,Antimicrob. Agents Chemother.,2007,
CHEMBL233753,,0,425.33,2.0,-3.87,"10e, diastereomer",O=c1ccn(C[C@@H]2O[C@H](COP(=O)(O)CCNC(O)CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,Inhibition,,,,,,Not Determined,,,,,,False,CHEMBL893425,Inhibition of cyst formation in Giardia lamblia WB6 at 10 uM relative to control,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1147902,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,
CHEMBL137,METRONIDAZOLE,4,171.16,0.0,0.09,Metronidazole,Cc1ncc([N+](=O)[O-])n1CCO,MIC,'=',1170.0,nM,,,,UO_0000065,,,,,False,CHEMBL978533,Antigiardial activity against Giardia intestinalis,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1144081,1,Scientific Literature,J. Nat. Prod.,1999,
CHEMBL131921,BIOCHANIN,0,284.27,0.0,2.88,3,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,IC50,'=',3.5,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL971836,Antifungal activity against Giardia intestinalis ATCC 30888 after 48 hrs by XTT assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1155607,1,Scientific Literature,J. Nat. Prod.,2000,
CHEMBL242341,FORMONONETIN,2,268.27,0.0,3.17,1,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,Activity,,,,,,Active,,,,,,False,CHEMBL971848,Antifungal activity against Giardia intestinalis infected in C57B mouse assessed as decrease in intestinal parasite load at 10 mg/day administered 3 day postinfection for 4 days,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1155607,1,Scientific Literature,J. Nat. Prod.,2000,
CHEMBL76,CHLOROQUINE,4,319.88,0.0,4.81,CQ,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,IC50,'=',401.0,nM,6.4,,,UO_0000065,,,,,False,CHEMBL1228032,Antimicrobial activity against Giardia intestinalis IMSS:0696:1 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1221297,1,Scientific Literature,Bioorg. Med. Chem.,2010,
CHEMBL449798,,0,602.86,2.0,9.18,7,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](C(=O)/C=C/c6ccc(O)c(O)c6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,IC50,'=',31.2,ug.mL-1,,,,UO_0000274,,,,,False,CHEMBL970092,Antiprotozoal activity against axenically grown trophozoites of Giardia lamblia IMSS:0989:1 after 48 hrs by MTT method,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1141844,1,Scientific Literature,J. Nat. Prod.,1999,
CHEMBL460007,,0,223.66,0.0,1.59,20,CNC(=O)c1nc2cc(Cl)ccc2n1C,IC50,'=',357.7,nM,6.45,,,UO_0000065,,,,,False,CHEMBL1030721,Antiprotozoal activity against Giardia intestinalis IMSS:0981:1 trophozoites after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1152735,1,Scientific Literature,Bioorg. Med. Chem.,2009,
CHEMBL258394,NARCISSIN,0,624.55,3.0,-1.38,9,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,IC50,'=',94.7,ug.mL-1,,Outside typical range,,UO_0000274,,,,,False,CHEMBL996202,Antiprotozoal activity against Giardia lamblia IMSS:0989:1 after 48 hrs by MTT/PMS assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1150849,1,Scientific Literature,J. Nat. Prod.,2001,
CHEMBL540170,,0,260.25,0.0,1.74,2,Cc1nc([N+](=O)[O-])cn1CC(=O)Nc1ccccc1,IC50,'=',49110.0,nM,4.31,,,UO_0000065,,,,,False,CHEMBL1061399,Antiparasitic activity against Giardia intestinalis IMSS:0696 trophozoites after 48 hrs by Hill culture method,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1152893,1,Scientific Literature,Eur. J. Med. Chem.,2009,
CHEMBL550156,,0,294.7,0.0,2.39,4,Cc1nc([N+](=O)[O-])cn1CC(=O)Nc1ccc(Cl)cc1,IC50,'=',16020.0,nM,4.79,,,UO_0000065,,,,,False,CHEMBL1061399,Antiparasitic activity against Giardia intestinalis IMSS:0696 trophozoites after 48 hrs by Hill culture method,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1152893,1,Scientific Literature,Eur. J. Med. Chem.,2009,
CHEMBL564658,,0,285.26,0.0,1.61,5,Cc1nc([N+](=O)[O-])cn1CC(=O)Nc1ccc(C#N)cc1,IC50,'=',11250.0,nM,4.95,,,UO_0000065,,,,,False,CHEMBL1061399,Antiparasitic activity against Giardia intestinalis IMSS:0696 trophozoites after 48 hrs by Hill culture method,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1152893,1,Scientific Literature,Eur. J. Med. Chem.,2009,
CHEMBL570535,,0,328.25,0.0,2.76,8,Cc1nc([N+](=O)[O-])cn1CC(=O)Nc1cccc(C(F)(F)F)c1,IC50,'=',37590.0,nM,4.42,,,UO_0000065,,,,,False,CHEMBL1061399,Antiparasitic activity against Giardia intestinalis IMSS:0696 trophozoites after 48 hrs by Hill culture method,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1152893,1,Scientific Literature,Eur. J. Med. Chem.,2009,
CHEMBL2022626,,0,257.21,0.0,1.95,7n,CNC(=O)c1ccc2nc(C(F)(F)F)n(C)c2c1,IC50,'=',211.0,nM,6.68,,,UO_0000065,,,,,False,CHEMBL2026557,Antiparasitic activity against Giardia duodenalis IMSS:0989 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL2021799,1,Scientific Literature,Eur. J. Med. Chem.,2012,
CHEMBL55,PENTAMIDINE,4,340.43,0.0,2.88,Pentamidine,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,IC50,'=',4079.0,nM,5.39,,,UO_0000065,,,,,False,CHEMBL1781690,Antiprotozoan activity against Giardia intestinalis IMSS:0696:1 trophozoites after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1777759,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,
CHEMBL223968,,0,178.26,0.0,2.3,6a,CSc1nc2ccccc2n1C,IC50,'=',33.0,nM,7.48,,,UO_0000065,,,,,False,CHEMBL2026557,Antiparasitic activity against Giardia duodenalis IMSS:0989 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL2021799,1,Scientific Literature,Eur. J. Med. Chem.,2012,
CHEMBL2022624,,0,357.33,0.0,2.62,7l,CCN(CC)C(=O)COC(=O)c1ccc2nc(C(F)(F)F)n(C)c2c1,IC50,'=',470.0,nM,6.33,,,UO_0000065,,,,,False,CHEMBL2026557,Antiparasitic activity against Giardia duodenalis IMSS:0989 after 48 hrs,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL2021799,1,Scientific Literature,Eur. J. Med. Chem.,2012,
CHEMBL497433,,0,305.34,0.0,4.17,24,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccccc1-c1ccccc1,Ratio EC50,'=',2.28,,,,,,,,,,False,CHEMBL1004984,Resistance ratio of EC50 for metronidazole-resistant Giardia lamblia isolate 106 to EC50 for metronidazole-sensitive Giardia lamblia isolate 106,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497021,,0,229.24,0.0,2.5,5,Cn1c([N+](=O)[O-])cnc1/C=C/c1ccccc1,Activity,,,,,,Active,,,,,,False,CHEMBL1004988,"Antigiardial activity against Giardia lamblia GS/M trophozoites infected in C57BL/6 mouse assessed as reduction in live trophozoite number in small intestine at 10 mg/kg, po administered as 5 doses for 3 days relative to control",F,BAO_0000218,organism-based format,Giardia intestinalis,CHEMBL3638239,Small intestine,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
CHEMBL497022,,0,243.27,0.0,2.81,6,Cc1ccccc1/C=C/c1ncc([N+](=O)[O-])n1C,EC50,'=',69.18,nM,7.16,,,UO_0000065,,,,,False,CHEMBL1004985,Antigiardial activity against Giardia lamblia trophozoites isolates after 2 days by bactiter-glo viability assay,F,BAO_0000218,organism-based format,Giardia intestinalis,,,,,CHEMBL612652,Giardia intestinalis,Giardia intestinalis,ORGANISM,CHEMBL1137002,1,Scientific Literature,J. Med. Chem.,2009,
